title,url,year
Anno 1602: History Edition,https://www.mobygames.com/game/147936/anno-1602-history-edition/,2020
Morbid: The Seven Acolytes,https://www.mobygames.com/game/154981/morbid-the-seven-acolytes/,2020
Disney Mirrorverse,https://www.mobygames.com/game/149053/disney-mirrorverse/,2020
Beyond Blue,https://www.mobygames.com/game/144738/beyond-blue/,2020
NBA 2K21,https://www.mobygames.com/game/150152/nba-2k21/,2020
Death end re;Quest,https://www.mobygames.com/game/222077/death-end-request/,2020
Gunfire Reborn,https://www.mobygames.com/game/146169/gunfire-reborn/,2020
Endzone: A World Apart,https://www.mobygames.com/game/142481/endzone-a-world-apart/,2020
Monster Energy Supercross 3: The Official Videogam...,https://www.mobygames.com/game/138369/monster-energy-supercross-3-the-official-videogame/,2020
KonoSuba! God's Blessing on this Wonderful World! ...,https://www.mobygames.com/game/217242/konosuba-gods-blessing-on-this-wonderful-world-love-for-these-cl/,2020
Lancelot's Hangover: The Quest for the Holy Booze,https://www.mobygames.com/game/167539/lancelots-hangover-the-quest-for-the-holy-booze/,2020
The Dungeon of Naheulbeuk: The Amulet of Chaos,https://www.mobygames.com/game/150599/the-dungeon-of-naheulbeuk-the-amulet-of-chaos/,2020
Foregone,https://www.mobygames.com/game/151301/foregone/,2020
112 Operator,https://www.mobygames.com/game/144816/112-operator/,2020
Railway Empire: Nintendo Switch Edition,https://www.mobygames.com/game/141266/railway-empire-nintendo-switch-edition/,2020
Death end re;Quest 2,https://www.mobygames.com/game/149442/death-end-request-2/,2020
Chronos: Before the Ashes,https://www.mobygames.com/game/154885/chronos-before-the-ashes/,2020
Anno 1503: History Edition,https://www.mobygames.com/game/147935/anno-1503-history-edition/,2020
Super Punch Patrol,https://www.mobygames.com/game/150526/super-punch-patrol/,2020
Infliction: Extended Cut,https://www.mobygames.com/game/143063/infliction-extended-cut/,2020
"Dude, Where Is My Beer?",https://www.mobygames.com/game/152728/dude-where-is-my-beer/,2020
West of Dead,https://www.mobygames.com/game/146961/west-of-dead/,2020
Immortal Realms: Vampire Wars,https://www.mobygames.com/game/143313/immortal-realms-vampire-wars/,2020
Red Wings: Aces of the Sky,https://www.mobygames.com/game/145815/red-wings-aces-of-the-sky/,2020
Skully,https://www.mobygames.com/game/148765/skully/,2020
Mars Horizon,https://www.mobygames.com/game/152579/mars-horizon/,2020
Romance of the Three Kingdoms XIV,https://www.mobygames.com/game/139982/romance-of-the-three-kingdoms-xiv/,2020
OkunoKA: Madness,https://www.mobygames.com/game/150295/okunoka-madness/,2020
Hidden Through Time,https://www.mobygames.com/game/143428/hidden-through-time/,2020
The Shattering,https://www.mobygames.com/game/144745/the-shattering/,2020
Ministry of Broadcast,https://www.mobygames.com/game/141476/ministry-of-broadcast/,2020
NHL 21,https://www.mobygames.com/game/151817/nhl-21/,2020
Pac-Man Mega Tunnel Battle,https://www.mobygames.com/game/155296/pac-man-mega-tunnel-battle/,2020
Fairy Tail,https://www.mobygames.com/game/148661/fairy-tail/,2020
The Complex,https://www.mobygames.com/game/143660/the-complex/,2020
Skelattack,https://www.mobygames.com/game/146269/skelattack/,2020
Willy Morgan and the Curse of Bone Town,https://www.mobygames.com/game/149214/willy-morgan-and-the-curse-of-bone-town/,2020
Corruption 2029,https://www.mobygames.com/game/142769/corruption-2029/,2020
Captain Tsubasa: Rise of New Champions,https://www.mobygames.com/game/143299/captain-tsubasa-rise-of-new-champions/,2020
Airborne Kingdom,https://www.mobygames.com/game/167880/airborne-kingdom/,2020
Port Royale 4,https://www.mobygames.com/game/150904/port-royale-4/,2020
Kirby Fighters 2,https://www.mobygames.com/game/150806/kirby-fighters-2/,2020
Taiko no Tatsujin: Rhythmic Adventure Pack,https://www.mobygames.com/game/155058/taiko-no-tatsujin-rhythmic-adventure-pack/,2020
MXGP 2020: The Official Motocross Videogame,https://www.mobygames.com/game/155730/mxgp-2020-the-official-motocross-videogame/,2020
"Yes, Your Grace",https://www.mobygames.com/game/143269/yes-your-grace/,2020
Evan's Remains,https://www.mobygames.com/game/146100/evans-remains/,2020
Spinch,https://www.mobygames.com/game/150096/spinch/,2020
Crysis: Remastered,https://www.mobygames.com/game/148477/crysis-remastered/,2020
Namco Museum Archives Vol. 2,https://www.mobygames.com/game/146705/namco-museum-archives-vol-2/,2020
Unto the End,https://www.mobygames.com/game/135842/unto-the-end/,2020
FIFA 21,https://www.mobygames.com/game/151378/fifa-21/,2020
Namco Museum Archives Vol. 1,https://www.mobygames.com/game/146704/namco-museum-archives-vol-1/,2020
Dungeon Defenders: Awakened,https://www.mobygames.com/game/142824/dungeon-defenders-awakened/,2020
Kill It with Fire,https://www.mobygames.com/game/149312/kill-it-with-fire/,2020
Psikyo Shooting Stars Bravo,https://www.mobygames.com/game/133847/psikyo-shooting-stars-bravo/,2020
Undead Darlings: No Cure for Love,https://www.mobygames.com/game/150948/undead-darlings-no-cure-for-love/,2020
Wasteland: Remastered,https://www.mobygames.com/game/142962/wasteland-remastered/,2020
BPM: Bullets Per Minute,https://www.mobygames.com/game/150485/bpm-bullets-per-minute/,2020
Adventures of Chris,https://www.mobygames.com/game/151314/adventures-of-chris/,2020
Isle of Man TT: Ride on the Edge 2,https://www.mobygames.com/game/143531/isle-of-man-tt-ride-on-the-edge-2/,2020
Space Invaders Forever,https://www.mobygames.com/game/155508/space-invaders-forever/,2020
Dairoku: Agents of Sakuratani,https://www.mobygames.com/game/176299/dairoku-agents-of-sakuratani/,2020
Missile Command: Recharged,https://www.mobygames.com/game/145901/missile-command-recharged/,2020
Battletoads,https://www.mobygames.com/game/149408/battletoads/,2020
Warface: Breakout,https://www.mobygames.com/game/146013/warface-breakout/,2020
Second Extinction,https://www.mobygames.com/game/150934/second-extinction/,2020
Disintegration,https://www.mobygames.com/game/146884/disintegration/,2020
Knockout Home Fitness,https://www.mobygames.com/game/172917/knockout-home-fitness/,2020
Nevaeh,https://www.mobygames.com/game/150527/nevaeh/,2020
Blacksmith of the Sand Kingdom,https://www.mobygames.com/game/157087/blacksmith-of-the-sand-kingdom/,2020
Darksburg,https://www.mobygames.com/game/150787/darksburg/,2020
Blair Witch: Oculus Quest Edition,https://www.mobygames.com/game/158531/blair-witch-oculus-quest-edition/,2020
Fly Punch Boom!,https://www.mobygames.com/game/145903/fly-punch-boom/,2020
Necronator: Dead Wrong,https://www.mobygames.com/game/148737/necronator-dead-wrong/,2020
Metamorphosis,https://www.mobygames.com/game/149254/metamorphosis/,2020
0000,https://www.mobygames.com/game/141674/0000/,2020
Endless Memories,https://www.mobygames.com/game/154706/endless-memories/,2020
Fitness Boxing 2: Rhythm & Exercise,https://www.mobygames.com/game/155084/fitness-boxing-2-rhythm-exercise/,2020
Windbound,https://www.mobygames.com/game/149711/windbound/,2020
Cloudpunk,https://www.mobygames.com/game/144814/cloudpunk/,2020
Ary and the Secret of Seasons,https://www.mobygames.com/game/150039/ary-and-the-secret-of-seasons/,2020
Worms Rumble,https://www.mobygames.com/game/154857/worms-rumble/,2020
My Hero One's Justice 2,https://www.mobygames.com/game/143420/my-hero-ones-justice-2/,2020
Street Fighter: Duel,https://www.mobygames.com/game/176363/street-fighter-duel/,2020
Prinny 1•2: Exploded and Reloaded,https://www.mobygames.com/game/151518/prinny-12-exploded-and-reloaded/,2020
Drawn to Life: Two Realms,https://www.mobygames.com/game/155319/drawn-to-life-two-realms/,2020
Ben 10: Power Trip,https://www.mobygames.com/game/151370/ben-10-power-trip/,2020
Monster Truck Championship,https://www.mobygames.com/game/151792/monster-truck-championship/,2020
Nickelodeon Kart Racers 2: Grand Prix,https://www.mobygames.com/game/150894/nickelodeon-kart-racers-2-grand-prix/,2020
Jump Rope Challenge,https://www.mobygames.com/game/146893/jump-rope-challenge/,2020
Pushy and Pully in Blockland,https://www.mobygames.com/game/145593/pushy-and-pully-in-blockland/,2020
Marvel Avengers,https://www.mobygames.com/game/150080/marvel-avengers/,2020
Summer in Mara,https://www.mobygames.com/game/142485/summer-in-mara/,2020
The Falconeer,https://www.mobygames.com/game/153169/the-falconeer/,2020
Little Orpheus,https://www.mobygames.com/game/146724/little-orpheus/,2020
Shadow Gangs,https://www.mobygames.com/game/146526/shadow-gangs/,2020
Space Crew,https://www.mobygames.com/game/151103/space-crew/,2020
BATS: Bloodsucker Anti-Terror Squad,https://www.mobygames.com/game/174017/bats-bloodsucker-anti-terror-squad/,2020
Transient,https://www.mobygames.com/game/152132/transient/,2020
Twin Mirror,https://www.mobygames.com/game/154900/twin-mirror/,2020
Medal of Honor: Above and Beyond,https://www.mobygames.com/game/155262/medal-of-honor-above-and-beyond/,2020
Jim Henson's The Dark Crystal: Age of Resistance -...,https://www.mobygames.com/game/141151/jim-hensons-the-dark-crystal-age-of-resistance-tactics/,2020
Fatum Betula,https://www.mobygames.com/game/160542/fatum-betula/,2020
Bleeding Edge,https://www.mobygames.com/game/143702/bleeding-edge/,2020
Madden NFL 21,https://www.mobygames.com/game/149842/madden-nfl-21/,2020
Bookbound Brigade,https://www.mobygames.com/game/140774/bookbound-brigade/,2020
Rising Lords,https://www.mobygames.com/game/146023/rising-lords/,2020
The Suicide of Rachel Foster,https://www.mobygames.com/game/142363/the-suicide-of-rachel-foster/,2020
The Almost Gone,https://www.mobygames.com/game/147064/the-almost-gone/,2020
OneeChanbara: Origin,https://www.mobygames.com/game/151562/oneechanbara-origin/,2020
Cobra Kai: The Karate Kid Saga Continues,https://www.mobygames.com/game/152107/cobra-kai-the-karate-kid-saga-continues/,2020
Train Station Renovation,https://www.mobygames.com/game/147958/train-station-renovation/,2020
WitchSpring 3 Re:Fine - The Story of Eirudy,https://www.mobygames.com/game/156500/witchspring-3-refine-the-story-of-eirudy/,2020
Apple Slash,https://www.mobygames.com/game/143197/apple-slash/,2020
The Signifier,https://www.mobygames.com/game/151503/the-signifier/,2020
Panzer Dragoon: Remake,https://www.mobygames.com/game/143810/panzer-dragoon-remake/,2020
Katana Kami: A Way of the Samurai Story,https://www.mobygames.com/game/141118/katana-kami-a-way-of-the-samurai-story/,2020
The Walking Dead: Onslaught,https://www.mobygames.com/game/141164/the-walking-dead-onslaught/,2020
As Far as the Eye,https://www.mobygames.com/game/150323/as-far-as-the-eye/,2020
Gigantosaurus: The Game,https://www.mobygames.com/game/143821/gigantosaurus-the-game/,2020
Giraffe and Annika,https://www.mobygames.com/game/123741/giraffe-and-annika/,2020
Maid of Sker,https://www.mobygames.com/game/146786/maid-of-sker/,2020
Ninjala,https://www.mobygames.com/game/147311/ninjala/,2020
Peaky Blinders: Mastermind,https://www.mobygames.com/game/149369/peaky-blinders-mastermind/,2020
Miden Tower,https://www.mobygames.com/game/145098/miden-tower/,2020
Pong Quest,https://www.mobygames.com/game/144749/pong-quest/,2020
Poison Control,https://www.mobygames.com/game/162344/poison-control/,2020
Torchlight III,https://www.mobygames.com/game/146778/torchlight-iii/,2020
Dark Nights with Poe & Munro,https://www.mobygames.com/game/145783/dark-nights-with-poe-munro/,2020
Colossus Down,https://www.mobygames.com/game/155853/colossus-down/,2020
GoNNER2,https://www.mobygames.com/game/151764/gonner2/,2020
Uppers,https://www.mobygames.com/game/151851/uppers/,2020
Hyper Scape,https://www.mobygames.com/game/149227/hyper-scape/,2020
Neoverse,https://www.mobygames.com/game/157682/neoverse/,2020
Predator: Hunting Grounds,https://www.mobygames.com/game/145021/predator-hunting-grounds/,2020
Override 2: Super Mech League,https://www.mobygames.com/game/155959/override-2-super-mech-league/,2020
World's End Club,https://www.mobygames.com/game/150156/worlds-end-club/,2020
Date A Live: Ren Dystopia,https://www.mobygames.com/game/230033/date-a-live-ren-dystopia/,2020
Jay and Silent Bob: Mall Brawl,https://www.mobygames.com/game/145287/jay-and-silent-bob-mall-brawl/,2020
Intrepid Izzy,https://www.mobygames.com/game/148597/intrepid-izzy/,2020
Townscaper,https://www.mobygames.com/game/147900/townscaper/,2020
Ciel Fledge: A Daughter Raising Simulator,https://www.mobygames.com/game/142215/ciel-fledge-a-daughter-raising-simulator/,2020
Hellpoint,https://www.mobygames.com/game/148614/hellpoint/,2020
Blightbound,https://www.mobygames.com/game/148718/blightbound/,2020
Shing!,https://www.mobygames.com/game/149929/shing/,2020
Transformers: Battlegrounds,https://www.mobygames.com/game/151938/transformers-battlegrounds/,2020
Thunderflash,https://www.mobygames.com/game/159612/thunderflash/,2020
BloodRayne 2: Terminal Cut,https://www.mobygames.com/game/154123/bloodrayne-2-terminal-cut/,2020
Mafia III: Definitive Edition,https://www.mobygames.com/game/145749/mafia-iii-definitive-edition/,2020
AquaNox: Deep Descent,https://www.mobygames.com/game/151509/aquanox-deep-descent/,2020
S.U.M.: Slay Uncool Monsters,https://www.mobygames.com/game/157336/sum-slay-uncool-monsters/,2020
AO Tennis 2,https://www.mobygames.com/game/140214/ao-tennis-2/,2020
Code Shifter,https://www.mobygames.com/game/140769/code-shifter/,2020
Liberated,https://www.mobygames.com/game/145864/liberated/,2020
1971 Project Helios,https://www.mobygames.com/game/145735/1971-project-helios/,2020
BloodRayne: Terminal Cut,https://www.mobygames.com/game/154122/bloodrayne-terminal-cut/,2020
Kandagawa Jet Girls,https://www.mobygames.com/game/145720/kandagawa-jet-girls/,2020
Wizardry: Labyrinth of Lost Souls,https://www.mobygames.com/game/127654/wizardry-labyrinth-of-lost-souls/,2020
Tennis World Tour 2,https://www.mobygames.com/game/150613/tennis-world-tour-2/,2020
Tour de France 2020,https://www.mobygames.com/game/146303/tour-de-france-2020/,2020
This is the Zodiac Speaking,https://www.mobygames.com/game/151102/this-is-the-zodiac-speaking/,2020
Final Fantasy: Crystal Chronicles - Remastered Edi...,https://www.mobygames.com/game/149719/final-fantasy-crystal-chronicles-remastered-edition/,2020
Last Beat,https://www.mobygames.com/game/191562/last-beat/,2020
Calico,https://www.mobygames.com/game/155775/calico/,2020
Sword Art Online: Alicization Lycoris,https://www.mobygames.com/game/147977/sword-art-online-alicization-lycoris/,2020
Sense,https://www.mobygames.com/game/149713/sense/,2020
Godfall,https://www.mobygames.com/game/153448/godfall/,2020
Elden: Path of the Forgotten,https://www.mobygames.com/game/146589/elden-path-of-the-forgotten/,2020
YesterMorrow,https://www.mobygames.com/game/152775/yestermorrow/,2020
What Happened,https://www.mobygames.com/game/149398/what-happened/,2020
Empire of Sin,https://www.mobygames.com/game/154060/empire-of-sin/,2020
WarCraft III: Reforged,https://www.mobygames.com/game/141317/warcraft-iii-reforged/,2020
Commandos 2: HD Remaster,https://www.mobygames.com/game/141195/commandos-2-hd-remaster/,2020
Chex Quest HD,https://www.mobygames.com/game/145730/chex-quest-hd/,2020
One Punch Man: A Hero Nobody Knows,https://www.mobygames.com/game/141481/one-punch-man-a-hero-nobody-knows/,2020
Dead2y Premonition: A Blessing in Disguise,https://www.mobygames.com/game/134331/dead2y-premonition-a-blessing-in-disguise/,2020
Those Who Remain,https://www.mobygames.com/game/145923/those-who-remain/,2020
Table Manners,https://www.mobygames.com/game/142479/table-manners/,2020
Bite the Bullet,https://www.mobygames.com/game/149285/bite-the-bullet/,2020
Dragonborne,https://www.mobygames.com/game/247224/dragonborne/,2020
Shieldwall,https://www.mobygames.com/game/144212/shieldwall/,2020
Street Power Football,https://www.mobygames.com/game/148273/street-power-football/,2020
Random Heroes: Gold Edition,https://www.mobygames.com/game/143976/random-heroes-gold-edition/,2020
Battle Rockets,https://www.mobygames.com/game/143966/battle-rockets/,2020
WWE 2K Battlegrounds,https://www.mobygames.com/game/150480/wwe-2k-battlegrounds/,2020
Totally Reliable Delivery Service,https://www.mobygames.com/game/143969/totally-reliable-delivery-service/,2020
Dreamworks Trollhunters: Defenders of Arcadia,https://www.mobygames.com/game/150885/dreamworks-trollhunters-defenders-of-arcadia/,2020
